,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,pt_position,au_position,pe_position,us_position,fr_position,lt_position,is_position,lv_position,ph_position,sk_position,sg_position,cl_position,uy_position,lu_position,gb_position,se_position,br_position,hk_position,co_position,do_position,ar_position,pa_position,de_position,gt_position,at_position,ca_position,gr_position,ie_position,hn_position,jp_position,hu_position,pl_position,dk_position,it_position,tw_position,tr_position,mx_position,my_position,sv_position,nl_position,cz_position,py_position,be_position,cr_position,bo_position,no_position,id_position,es_position,fi_position,nz_position,global_position,ee_position,ch_position,ec_position
266,Money On My Mind,https://api.spotify.com/v1/audio-analysis/0N6Bxsif1tT4vHz8tnkjzP,https://api.spotify.com/v1/tracks/0N6Bxsif1tT4vHz8tnkjzP,spotify:track:0N6Bxsif1tT4vHz8tnkjzP,Sam Smith,0.188,0.634,194080,0.815,0.000276,2,0.174,-6.2,1,0.168,133.963,0.708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,48.555366028708136,49.3405,5.190288907889684,1.56,56.843999999999994,55.284,52.663999999999994,18.66582894736842,19.8575,48.2084609523865,-111.927,169.975,281.902,54.833999999999996,-7.389397129186602,-11.999,43.411788994037806,-89.82700000000001,141.766,231.593,33.013000000000005,1.4209055023923445,0.385,44.866983275120795,-162.752,279.385,442.13699999999994,38.164,25.90809090909091,25.335,27.772513499549238,-75.82,105.35700000000001,181.17700000000002,48.418,-24.60847966507177,-27.502,30.83502556620064,-92.461,225.872,318.33299999999997,-1.196,-2.6155167464114832,-3.3045,23.045582970821773,-85.755,67.123,152.878,16.160999999999998,0.4793516746411484,-0.233,22.62028543473871,-62.283,117.01700000000001,179.3,17.081,-1.9511866028708134,-3.1870000000000003,16.925714278811235,-55.659,52.854,108.51299999999999,12.379000000000001,-2.900409090909091,-3.2985,16.621823397783242,-55.806000000000004,88.432,144.238,9.847000000000001,-12.727380382775118,-10.9555,19.369277668472076,-83.67,96.941,180.611,2.6180000000000003,4.6661746411483245,4.6985,11.335600987148206,-49.152,39.85,89.00200000000002,13.975999999999999,146.23809523809524,134.61818181818182,131.84158415841586,163.76666666666668,165.5,,45.0,,138.31623931623932,,117.50467289719626,158.07792207792207,159.49019607843138,,142.8877551020408,142.04901960784315,146.2421052631579,139.30208333333334,123.40384615384616,121.6951219512195,146.95555555555555,109.76923076923077,161.70454545454547,142.42528735632183,161.25,154.04285714285714,,144.0,93.0625,90.70886075949367,111.21052631578948,128.4,120.6697247706422,134.1978021978022,147.52631578947367,163.2,137.39805825242718,130.7941176470588,77.18181818181819,143.04347826086956,142.5212765957447,120.0,140.3644859813084,108.29807692307692,87.0,149.91666666666666,137.44897959183675,151.64285714285714,,125.29245283018868,139.62626262626262,,139.15384615384616,130.37894736842105
267,La La La,https://api.spotify.com/v1/audio-analysis/1CcTBs5sc6tCvGXsULeqMy,https://api.spotify.com/v1/tracks/1CcTBs5sc6tCvGXsULeqMy,spotify:track:1CcTBs5sc6tCvGXsULeqMy,Naughty Boy,0.102,0.732,221454,0.727,0.0,6,0.112,-3.708,0,0.0295,125.062,0.243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,51.121841081081065,52.052,5.936870849069277,0.0,59.122,59.122,55.45399999999999,38.578228108108114,43.43600000000001,45.72825272669639,-159.58100000000002,273.857,433.43800000000005,69.58980000000003,-13.108338378378381,-9.684,50.42911783641484,-174.62900000000002,116.27600000000001,290.905,30.129800000000003,-9.177412972972975,-12.627,40.036229954464375,-149.495,140.278,289.77299999999997,23.160600000000013,24.95034162162162,25.39,25.950945323198127,-42.258,179.16099999999997,221.419,44.9988,-26.19658378378379,-26.247,27.431463025309572,-120.13600000000001,65.382,185.518,-3.2935999999999974,-15.700073513513512,-17.582,24.17084180606988,-89.45299999999999,55.621,145.07399999999998,5.534200000000007,-2.4644562162162167,-2.2969999999999997,21.908474851612983,-111.29,67.605,178.895,14.324000000000002,-1.2910183783783782,-2.153,13.820588614159107,-42.097,57.42,99.51700000000001,10.9542,0.05383135135135133,-0.43200000000000005,15.047572886221626,-47.876999999999995,62.255,110.132,11.904800000000005,-11.302376216216214,-10.456,17.151997370508216,-91.469,35.365,126.834,2.279000000000005,-6.351132972972972,-7.011,16.282176778791946,-62.608000000000004,47.548,110.156,7.6946,,,184.66666666666666,,,,,,,,,,,,,,,,129.40540540540542,88.01941747572816,158.02564102564102,,,148.65151515151516,,,,,94.18181818181819,,,,,,,,,,,,,,,,,,,,,,,,,136.31884057971016
268,I Don't Fuck With You,https://api.spotify.com/v1/audio-analysis/7p54iuWHqvdeN224OglZ9t,https://api.spotify.com/v1/tracks/7p54iuWHqvdeN224OglZ9t,spotify:track:7p54iuWHqvdeN224OglZ9t,Big Sean,0.033,0.818,284560,0.721,0.0,1,0.345,-5.5120000000000005,1,0.0658,97.966,0.378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,50.050693798449615,50.8655,3.909921064653608,3.944,56.01,52.066,52.944,59.32622015503875,59.9635,49.32321616601338,-153.341,209.24099999999999,362.582,97.13479999999998,-6.683464341085272,-6.082999999999999,42.138200930982926,-183.99400000000003,149.035,333.029,28.70440000000001,3.2919333333333336,1.755,49.02499985764474,-191.33900000000003,382.50800000000004,573.847,43.1482,25.024770542635654,25.257,31.30587370010929,-74.785,150.797,225.582,51.05540000000001,-11.955342635658916,-15.572500000000002,34.4182203350186,-215.761,134.893,350.654,13.028600000000004,-2.369264341085271,-2.7889999999999997,26.429840330549503,-75.066,81.296,156.36200000000005,19.935000000000006,3.4977775193798446,4.1635,28.67419787099677,-105.53399999999999,118.64299999999999,224.177,25.227400000000006,-13.366755038759687,-13.270999999999999,17.631896820809832,-76.492,52.2,128.692,1.1162000000000063,6.513966666666668,6.121,19.65802901338629,-79.742,67.523,147.265,23.03360000000001,-18.528224031007756,-16.8295,22.57241629189177,-134.891,70.113,205.00400000000002,-0.6563999999999983,-5.142962015503876,-5.1845,17.71876699082928,-62.867,50.353,113.22,8.829800000000004,131.03125,130.37209302325581,105.46875,170.28571428571428,99.65217391304348,,,,170.125,,134.5612244897959,135.19117647058823,123.65116279069767,,177.0,136.30392156862746,135.68055555555554,154.66666666666666,150.35294117647058,,139.12280701754386,104.15789473684211,142.41666666666666,124.07142857142857,131.78125,150.69565217391303,63.0,163.77777777777777,86.6,141.80645161290323,116.75757575757575,141.7076923076923,164.95833333333334,137.93243243243242,139.90769230769232,139.56666666666666,154.65625,147.36923076923077,73.0,173.3846153846154,135.8450704225352,95.54166666666667,137.2608695652174,133.11764705882354,73.66666666666667,126.88059701492537,144.62962962962962,145.10666666666665,200.0,133.32432432432432,131.04651162790697,,122.61290322580645,125.21818181818182
269,I Love It (feat. Charli XCX) - feat. Charli XCX,https://api.spotify.com/v1/audio-analysis/3VZQshi4COChhXaz7cLP02,https://api.spotify.com/v1/tracks/3VZQshi4COChhXaz7cLP02,spotify:track:3VZQshi4COChhXaz7cLP02,Icona Pop,0.00855,0.7140000000000001,155337,0.905,2.55e-05,8,0.146,-2.6630000000000003,1,0.0289,125.927,0.838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,53.673629005059034,53.836000000000006,3.2815141264143373,0.168,58.391999999999996,58.224,55.86579999999999,42.34060876897133,40.073,31.893401083080864,-53.661,240.324,293.985,64.31360000000001,20.236096121416526,16.939,37.01489287834216,-118.195,186.02900000000002,304.224,47.9954,-0.641654300168634,2.242,32.61522708104732,-99.777,442.733,542.51,20.232800000000005,20.674268128161884,18.63,18.329917758940546,-28.994,108.272,137.26600000000002,35.94580000000001,-28.36131534569984,-22.026,31.981136893989426,-108.79899999999999,54.648,163.447,-2.677199999999999,14.776946037099496,16.793,23.828461125141214,-76.548,65.482,142.03,35.1648,3.6752917369308595,5.245,17.401734587346393,-50.58,84.648,135.22799999999998,16.551000000000002,-7.0765413153456995,-7.433,10.298002710887838,-43.823,29.108,72.931,1.0078000000000005,2.8448279932546368,2.591,13.076478294799395,-57.724,59.105,116.829,13.1582,-9.423637436762228,-9.83,15.36127860595801,-89.384,35.736999999999995,125.121,2.2902000000000005,3.4293676222596963,3.032,11.357913435509627,-35.086,44.658,79.744,10.9624,,,137.61607142857142,,,,,,,,,151.875,151.5,,,,,,147.9404761904762,96.01063829787235,174.91666666666666,105.41284403669725,,120.64912280701755,,,,,90.14084507042253,,,,,,,,150.35555555555555,,87.58108108108108,,,139.6,,101.09638554216868,,,,183.8,,,,,,150.9240506329114
270,Wonderwall,https://api.spotify.com/v1/audio-analysis/4w7RuuQAVP0JXlAom3z1aC,https://api.spotify.com/v1/tracks/4w7RuuQAVP0JXlAom3z1aC,spotify:track:4w7RuuQAVP0JXlAom3z1aC,Oasis,0.000714,0.41,258080,0.893,0.0,6,0.202,-4.347,0,0.0342,174.648,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,52.4132453928225,53.92,5.594480969496267,0.04,58.181000000000004,58.141000000000005,56.051,55.101379243452946,52.326,31.391053708962804,-90.427,198.49200000000002,288.91900000000004,80.71600000000001,2.058321047526673,1.74,30.27532189669228,-99.194,123.92200000000001,223.116,27.771,-8.18226770126091,-9.136000000000001,26.804666076098194,-139.225,263.98400000000004,403.209,10.382,17.842426770126096,17.604,21.68852289148732,-44.688,92.92200000000001,137.61,36.914,-28.03345101842871,-30.171,19.97096155945891,-91.541,147.14600000000002,238.687,-15.388,6.785044616876818,6.358,24.59926569346255,-69.34,79.93,149.27,24.964000000000002,-5.882505334626575,-6.4639999999999995,16.479821090041234,-79.065,77.378,156.44299999999996,5.441,-10.638894277400585,-11.189,13.651487099883633,-48.808,33.308,82.116,0.268,-0.4626867119301648,0.815,14.750723818561982,-48.898999999999994,82.053,130.952,11.295,-8.694191076624637,-9.025,12.124915008865797,-60.146,73.094,133.24,0.23600000000000002,-13.720776915615904,-13.23,19.042504607105393,-63.263999999999996,30.956,94.22,3.259,70.5,162.71428571428572,39.333333333333336,176.41935483870967,113.59302325581395,,,,,,,33.48571428571429,41.23076923076923,,,136.87951807228916,129.67441860465115,,60.8,30.97872340425532,43.708333333333336,35.16,125.0,14.592592592592593,123.44565217391305,161.90322580645162,,193.33333333333334,30.289473684210527,124.49,133.1604938271605,158.38571428571427,109.02,72.35576923076923,170.925,,37.68571428571428,,12.478260869565217,132.24137931034483,167.35849056603774,18.821428571428573,144.56626506024097,44.05555555555556,8.285714285714286,178.55555555555554,,44.20454545454545,131.08695652173913,200.0,62.784615384615385,,80.82926829268293,30.594594594594593
271,Wasted,https://api.spotify.com/v1/audio-analysis/1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/tracks/1EavLSmwRWtmkKEmlCfFzT,spotify:track:1EavLSmwRWtmkKEmlCfFzT,Tiësto,0.00117,0.648,188371,0.831,0.0031,2,0.198,-5.573,1,0.029,112.013,0.331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,50.15558516483517,51.4835,5.874098340526444,0.03,56.108000000000004,56.078,53.736999999999995,69.51686126373626,65.67949999999999,38.30557702037647,-147.109,192.495,339.6040000000001,98.4158,11.104270604395603,1.536,54.0056961832346,-166.942,270.032,436.974,42.1056,-1.8625961538461544,-1.3490000000000002,32.555236762901245,-142.582,161.018,303.6,23.117400000000004,23.84684478021978,14.4675,34.16340788770941,-45.863,139.221,185.084,50.5776,-32.40835439560439,-32.4995,27.25167616123697,-128.226,78.385,206.611,-13.089399999999998,-3.525445054945056,-0.358,24.40588648762796,-89.95,63.706,153.656,15.9082,4.166502747252747,5.5135000000000005,16.86803803290895,-65.16,78.609,143.769,16.6414,-0.3254711538461537,0.9525,16.37329495952435,-53.603,47.672,101.275,11.75,8.177734890109889,7.983,13.614934294082707,-45.06399999999999,114.709,159.773,18.2476,-10.353767857142858,-10.1595,16.075530445581695,-65.566,55.544,121.11,0.9084000000000004,-8.223946428571429,-8.4485,15.416190694841333,-49.48,44.565,94.045,3.3020000000000014,108.18181818181819,117.83695652173913,160.32,,72.76,,62.4,,96.53571428571429,,120.41509433962264,158.6888888888889,167.21052631578948,,139.57534246575344,125.44144144144144,183.85714285714286,159.0909090909091,157.66197183098592,115.62857142857143,172.55,99.29032258064517,139.64864864864865,132.99019607843138,136.68627450980392,178.77777777777777,,140.18627450980392,85.08333333333333,155.3921568627451,111.89010989010988,123.6,144.45679012345678,129.18085106382978,168.72727272727272,173.2,135.53571428571428,100.21875,70.88461538461539,142.0752688172043,129.06422018348624,106.0,131.77570093457945,145.3932584269663,,125.7,103.64,125.09009009009009,159.0,120.77906976744185,132.32380952380953,,133.95180722891567,144.54545454545453
272,F**kin' Problems,https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2,https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,A$AP Rocky,0.0208,0.8690000000000001,233787,0.687,1e-06,1,0.114,-6.816,1,0.263,96.006,0.6679999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,46.32998579545455,47.825,5.342661817325311,0.0,54.093999999999994,54.093999999999994,50.208999999999996,9.173484848484847,10.673,51.734880143093264,-208.22400000000002,182.81400000000002,391.038,51.324,-21.89545833333333,-24.0735,45.06085007650857,-175.05900000000003,139.961,315.02,11.47,5.788582386363635,1.6245,58.810773827925644,-184.683,383.897,568.5799999999998,52.492,18.904541666666667,16.311500000000002,34.583760288020294,-67.708,152.828,220.53599999999997,45.254,-17.788054924242424,-21.5965,44.273267325048884,-264.934,206.049,470.98300000000006,13.982000000000001,10.533878787878788,13.372,31.5059109296658,-122.26700000000001,82.398,204.665,37.385,3.1453399621212124,4.584,32.09450655375361,-138.607,112.46600000000001,251.073,27.393,-7.457745265151514,-8.8125,21.199830502031023,-73.095,65.91,139.005,7.816,3.0058541666666665,1.5215,21.591755812438226,-82.602,94.311,176.91299999999998,19.913,-21.297651515151514,-20.515,27.494931956789465,-168.497,123.323,291.82,0.203,-4.476198863636363,-4.4064999999999985,16.015975242962273,-56.972,45.071999999999996,102.044,8.902999999999999,189.75,,30.444444444444443,,,,,,,,,26.84090909090909,50.91044776119403,,,,,,28.91111111111111,33.41818181818182,51.46969696969697,27.78723404255319,,32.61224489795919,,,,,22.405405405405407,,,,,198.0,,,72.93975903614458,,29.970588235294116,,,30.0,,65.76271186440678,38.869565217391305,,,43.08064516129032,,,137.25842696629215,,,38.40350877192982
273,One More Night,https://api.spotify.com/v1/audio-analysis/3wJIAMuPdEoBddWlovWXCX,https://api.spotify.com/v1/tracks/3wJIAMuPdEoBddWlovWXCX,spotify:track:3wJIAMuPdEoBddWlovWXCX,Maroon 5,0.0463,0.7120000000000001,219480,0.799,0.0,5,0.0836,-3.44,0,0.0329,93.015,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,52.69385646500594,53.70399999999999,4.741325547499269,0.0,58.39,58.39,55.604,59.72117081850534,59.658,38.76901883079444,-62.282,303.145,365.427,91.6788,20.883540925266907,15.138,47.01875014040171,-137.717,166.824,304.54100000000005,60.2708,4.5173665480427045,4.207,39.78958058337477,-174.541,190.377,364.918,31.8566,32.99088612099644,30.461,28.735965694741026,-58.32,136.856,195.176,55.513000000000005,-19.824838671411623,-23.439,29.42851894853396,-99.48299999999999,96.456,195.939,3.2140000000000017,-1.1500450771055748,-2.194,29.192733567067307,-97.439,87.318,184.757,24.989400000000003,7.165637010676157,5.471,24.13888848029189,-98.061,139.94,238.00099999999998,24.597400000000004,-8.376811387900355,-7.46,16.722158498973197,-68.792,40.477,109.26899999999999,3.708800000000002,1.8542408066429417,1.444,16.603074522627846,-47.169,81.75399999999999,128.923,13.985400000000002,-10.454321470937131,-8.604,20.16987558354321,-101.07,54.522,155.59199999999996,5.516400000000001,-6.614074733096087,-6.735,18.1107290694275,-64.84100000000001,48.12,112.96099999999998,8.947400000000002,147.43661971830986,108.11111111111111,106.04651162790698,150.39622641509433,161.25,,63.333333333333336,,164.66666666666666,,94.69565217391305,112.50602409638554,142.90361445783134,,120.97560975609755,134.0569105691057,168.6530612244898,115.04054054054055,101.58441558441558,128.82178217821783,121.18556701030928,125.39506172839506,161.62222222222223,120.79611650485437,143.875,144.59375,55.77777777777778,125.49180327868852,95.62162162162163,120.19318181818181,112.75,130.02884615384616,128.41121495327104,125.77941176470588,148.41052631578947,157.52777777777777,114.3921568627451,122.55434782608695,89.28,139.20212765957447,125.82882882882883,117.54545454545455,120.60526315789474,47.44615384615385,102.12962962962963,144.28571428571428,153.97701149425288,137.2058823529412,166.1578947368421,92.19718309859155,121.17241379310344,,133.0438596491228,103.13793103448276
274,Reality - Radio Edit,https://api.spotify.com/v1/audio-analysis/3GeeyHU1Q6xjyeXjRAjBoo,https://api.spotify.com/v1/tracks/3GeeyHU1Q6xjyeXjRAjBoo,spotify:track:3GeeyHU1Q6xjyeXjRAjBoo,Lost Frequencies,0.0206,0.731,158474,0.639,1.29e-05,9,0.0789,-6.597,1,0.0359,122.08,0.527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,48.425196110210685,49.64,5.134584151029597,0.0,55.647,55.647,52.0198,63.989941653160436,61.852,57.93283855466999,-163.87400000000002,339.418,503.292,108.5358,-12.92729011345219,-16.18,39.363062916607156,-148.707,118.53399999999999,267.241,16.529800000000005,-8.880413290113452,-10.743,40.20182961421037,-161.263,416.125,577.388,17.6658,16.616192868719608,15.120999999999999,34.84668878963072,-74.237,153.679,227.916,42.53660000000001,-20.116679092382494,-23.564,27.073593415395376,-99.463,87.515,186.97799999999998,-1.0763999999999982,-3.3972787682333867,-2.773,24.0903109146484,-86.566,56.521,143.08700000000002,16.0348,-6.147252836304702,-5.87,30.44565706198626,-121.262,142.688,263.95,11.7216,-7.013084278768232,-7.867999999999999,16.65555580420143,-54.52,43.801,98.321,6.322600000000002,1.5471685575364669,1.585,21.411491954980647,-94.93799999999999,73.811,168.74900000000005,19.107400000000005,-13.428601296596437,-12.794,16.78567330999519,-99.774,45.61,145.384,0.2384000000000005,-3.2309854132901137,-3.765,17.670941522634944,-51.714,54.483000000000004,106.197,11.9136,,,152.32530120481928,,,,,,,,,188.52631578947367,156.30769230769232,,,,,,,160.0,165.453125,113.91666666666667,,173.0,,,,,,,,,,,,,,,99.0,,,,,167.11320754716982,123.0,,,,,,,,,133.6346153846154
275,Stronger,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,Kanye West,0.00728,0.625,311867,0.726,0.0,10,0.318,-7.731,0,0.155,103.98,0.483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,49.430284627092846,49.963,3.248044944751757,0.239,54.99100000000001,54.751999999999995,51.7164,33.388179604261786,28.6065,42.96814471737502,-167.96599999999998,184.43599999999998,352.4020000000001,65.89820000000003,2.9360837138508367,1.8305,33.304159458558466,-124.038,156.382,280.42,27.4838,-15.365796042617962,-15.5095,32.17054849439535,-159.66899999999998,304.32099999999997,463.99,5.644600000000002,1.8911552511415528,0.34700000000000003,26.687544177832876,-89.51799999999999,102.667,192.185,23.916999999999998,-18.766018264840184,-21.0785,25.130154252139963,-105.675,163.942,269.617,-1.7181999999999964,-12.758230593607307,-11.927,21.446673667095784,-112.661,64.626,177.287,5.099400000000003,-1.1591887366818874,-0.9865,23.517897686118303,-157.119,107.905,265.024,13.255400000000005,-3.566051750380517,-3.4385000000000003,14.20524529648802,-50.188,42.575,92.76299999999999,7.8808000000000025,2.675442922374429,2.4975,16.15502358627886,-73.37100000000001,95.01700000000001,168.38799999999995,14.887600000000004,-11.705178843226788,-9.917,16.01324232798033,-131.166,47.81399999999999,178.98,0.3176000000000053,-12.062313546423136,-12.5535,12.52948203168664,-56.005,30.502,86.507,-1.6696,,,126.855421686747,,,,,,,,,134.27941176470588,84.0,,,,,,125.95161290322581,107.0,100.0,84.66666666666667,,119.43373493975903,,,,,96.63636363636364,,,,,,,,120.7843137254902,,84.95238095238095,,,76.03703703703704,,129.64150943396226,78.22222222222223,,,110.6304347826087,,,,,,129.95081967213116
276,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,spotify:track:6PUIzlqotEmPuBfjbwYWOB,Lana Del Rey,0.0153,0.564,214912,0.8109999999999999,8.72e-06,1,0.125,-5.734,0,0.0513,126.007,0.114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,50.78929828850856,52.049,4.969016109045437,0.14300000000000002,56.817,56.674,54.56399999999999,53.60723105134474,66.11,46.62210279558733,-205.25099999999998,172.952,378.20300000000003,87.2014,1.8024804400978,2.05,34.635449859866675,-117.926,131.37,249.296,23.304,-15.875836185819074,-17.2165,33.05135260573339,-126.90899999999999,378.403,505.31199999999995,7.780200000000003,22.56434474327628,23.6425,25.66222747734023,-54.611999999999995,98.516,153.128,41.40560000000001,-28.0804119804401,-29.65,22.225601444447705,-89.131,77.72399999999999,166.85500000000005,-12.727999999999998,7.525529339853301,9.408,22.67856898689044,-58.854,73.52,132.374,25.5726,-0.5183765281173598,0.6045,16.529131504585454,-57.968,64.044,122.012,11.4268,-4.5363691931540355,-5.7665,14.939850313895175,-50.401,57.225,107.626,6.177000000000001,1.7679926650366753,2.8715,13.0414829688514,-60.717,53.681999999999995,114.399,11.989800000000002,-12.515466992665036,-12.174000000000001,13.719715881085602,-142.102,24.951,167.053,-1.7621999999999998,2.3967848410757946,1.4505,12.721913367732967,-40.358000000000004,49.273999999999994,89.632,12.8432,,,,,,,,,,,,,,,,,,,86.0506329113924,,,100.3076923076923,,175.6086956521739,,,,,,,,,,,,,,,107.0,,,,,184.0,,,,,,,,,,78.88461538461539
277,Paradise,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,Coldplay,0.0522,0.449,278719,0.585,8.49e-05,5,0.0833,-6.7620000000000005,1,0.0268,139.627,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,48.34472437357632,48.839,5.992442147583857,16.16,57.703,41.543000000000006,54.4494,42.55483485193622,44.6745,50.03579859225091,-241.201,294.341,535.5419999999999,77.0738,25.475594533029607,27.4205,38.34114837798495,-105.037,129.778,234.815,58.1922,-9.388917995444189,-8.0655,25.916268239823204,-137.80200000000002,139.27200000000002,277.074,8.3734,18.13844533029613,16.012999999999998,23.853734925122122,-47.07899999999999,113.736,160.815,36.68280000000001,-27.764987471526194,-29.3335,19.18160452755586,-83.646,121.97200000000001,205.618,-17.4086,-3.952107061503417,-4.9635,24.890601006405287,-77.895,65.42699999999999,143.322,17.385,-3.91170159453303,-2.6439999999999997,19.00288709685288,-105.197,153.192,258.389,8.5046,-11.272233485193622,-11.9405,13.828003290306865,-59.703,41.872,101.575,0.3636000000000006,-2.920241457858769,-2.918,14.281678892138155,-79.658,80.41,160.06799999999996,7.263999999999999,-5.864611617312073,-5.524,11.948298951497344,-57.67,82.82,140.49,2.1719999999999997,-0.8249066059225515,-1.0455,13.0592577086204,-39.104,43.638000000000005,82.74199999999998,9.7578,,,139.10091743119267,,,,,,,,,136.28333333333333,101.44642857142857,,,,,,123.05084745762711,,135.5625,108.34615384615384,,130.27380952380952,,,,,99.0,,,,,,,,134.88888888888889,,94.85714285714286,,,99.30434782608695,,106.62711864406779,60.78378378378378,,,155.54,,,,,,131.80232558139534
