,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,lt_100,au_100,se_100,ph_100,ee_100,gt_100,my_100,gb_100,cr_100,ec_100,ar_100,is_100,global_100,uy_100,nl_100,us_100,sk_100,do_100,de_100,hu_100,gr_100,pl_100,cl_100,at_100,tw_100,fr_100,pe_100,mx_100,no_100,sg_100,it_100,sv_100,lv_100,hk_100,es_100,pa_100,lu_100,br_100,ch_100,ie_100,dk_100,fi_100,jp_100,pt_100,ca_100,co_100,nz_100,tr_100,cz_100,hn_100,be_100,id_100,bo_100
379,Redbone,Childish Gambino,0.199,0.743,326933,0.359,0.00611,1,0.13699999999999998,-10.401,1,0.0794,160.083,0.5870000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,41.74011705348133,41.74011705348133,0.0,41.74011705348133,41.74011705348133,0.0,41.74011705348133,-3.2945196770938443,-2.009,57.54641535316828,-207.299,279.367,486.66600000000005,33.551,-48.09617154389506,-44.848,59.699478617637844,-233.209,149.737,382.94599999999997,-1.617,-9.682867810292633,-12.742,65.11459747704086,-247.95,227.092,475.042,37.085,36.24809889001009,34.773,28.4986020997003,-47.839,132.755,180.59400000000002,60.022,-9.218272452068618,-20.074,44.16403190440061,-122.95299999999999,168.78900000000002,291.742,22.114,0.5509889001009082,0.311,25.266645146706843,-94.83200000000001,96.984,191.816,21.34,3.8813340060544905,4.52,33.327132008313285,-121.251,192.11,313.361,26.311999999999998,0.4165206861755804,2.194,18.066825025606434,-79.8,49.74100000000001,129.541,14.385,-5.438786074672048,-3.613,24.09241085910003,-114.24799999999999,154.211,268.459,12.033,-13.407325933400605,-10.02,28.175895436177306,-117.194,91.836,209.03,6.354,0.8673249243188698,0.8270000000000001,13.041617214111486,-52.81100000000001,47.754,100.565,10.86,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False
380,El Amante,Nicky Jam,0.243,0.6829999999999999,219507,0.691,0.0,8,0.14,-5.535,1,0.0432,179.91,0.732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,51.04566851441242,51.04566851441242,0.0,51.04566851441242,51.04566851441242,0.0,51.04566851441242,46.52073392461197,46.175,35.98391224011601,-120.37700000000001,237.386,357.76300000000003,71.50940000000001,-2.1549101995565416,-0.506,45.3732929702509,-129.483,139.001,268.48400000000004,35.517000000000024,7.747560975609756,7.0585,44.351232625078175,-183.273,216.023,399.296,39.77120000000001,25.838562084257212,24.654,26.17844275315226,-49.246,105.806,155.05200000000002,48.35480000000002,-17.587957871396895,-19.988,32.554889164223844,-103.146,135.55100000000002,238.697,5.415600000000012,-20.484321507760534,-22.0895,22.465947589693194,-89.986,48.071999999999996,138.058,-2.060399999999998,-11.279872505543235,-10.957,26.704149730180607,-109.63600000000001,109.071,218.707,7.746600000000008,-19.28936363636364,-19.6665,17.795132054489688,-66.315,48.044,114.359,-4.754399999999999,7.637149667405766,6.2475000000000005,19.17222374004522,-53.269,74.031,127.3,23.395600000000016,-13.08222616407982,-12.048,21.380678828780166,-87.521,50.515,138.036,3.8630000000000067,-10.194003325942349,-10.998,17.448151156352743,-58.577,39.555,98.132,7.185200000000008,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
381,There's Nothing Holdin' Me Back,Shawn Mendes,0.35700000000000004,0.858,199440,0.799,0.0,2,0.091,-4.034,1,0.0589,121.991,0.966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,50.43898604060914,50.43898604060914,0.0,50.43898604060914,50.43898604060914,0.0,50.43898604060914,23.989401015228427,24.8315,50.40086040916223,-117.05,212.22,329.27,61.48880000000001,-7.893619289340101,-3.4115,50.65044556470637,-184.015,147.26,331.275,34.44220000000001,-1.1586142131979695,-1.2625,57.54440948196287,-248.524,349.579,598.1030000000002,40.951600000000006,12.356257614213195,10.9135,26.60947222379303,-59.285,113.475,172.76,33.72620000000001,-11.746006345177666,-15.4275,45.592820149325505,-127.54799999999999,210.706,338.254,20.319000000000006,-17.710785532994922,-16.609499999999993,29.048075234966745,-100.06700000000001,86.525,186.592,6.079200000000001,-3.9772411167512685,-5.7315000000000005,26.367114040795965,-100.243,113.556,213.799,14.1978,-16.942748730964464,-16.9745,15.64638309651319,-59.678000000000004,41.784,101.462,-5.294599999999999,0.7488769035533,-1.891,20.493699198631376,-63.57899999999999,94.65899999999999,158.238,16.025400000000005,-10.020718274111676,-8.915,25.052111247177052,-124.766,97.29,222.05599999999998,8.950800000000003,0.2941725888324873,1.1085,14.174132838967983,-47.416000000000004,40.348,87.764,12.213800000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
382,DNA.,Kendrick Lamar,0.0047,0.637,185947,0.514,0.0,1,0.094,-6.763,1,0.365,139.931,0.402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,48.86620495495496,48.86620495495496,0.0,48.86620495495496,48.86620495495496,0.0,48.86620495495496,40.878865990991,41.56950000000001,41.298237022488024,-78.52199999999999,270.259,348.781,74.5198,-30.60782207207207,-37.679,50.21258861777663,-178.84099999999998,141.881,320.722,7.253200000000019,-8.861727477477476,-12.2925,57.965378990510956,-181.81599999999997,453.746,635.562,34.175000000000004,23.011452702702698,17.8755,34.17521727189304,-75.27600000000001,129.607,204.883,48.36160000000001,-2.9950101351351344,-5.5335,35.66578484751613,-126.52799999999999,264.466,390.994,22.673400000000004,-1.0585472972972974,-0.1455,28.01577500801227,-109.92399999999999,75.652,185.576,22.425600000000006,2.553149774774775,3.213,28.30830287835298,-141.125,139.988,281.113,23.7684,-7.4142702702702685,-7.462999999999999,17.700978656621768,-59.896,50.138999999999996,110.035,7.706800000000001,10.935549549549545,11.5395,22.031071568412184,-77.78399999999999,102.37299999999999,180.157,28.537800000000004,-29.777297297297302,-28.785999999999998,24.851332398921887,-168.862,58.272,227.13400000000001,-9.966599999999996,-17.56140427927928,-17.6295,16.99309882398553,-62.853,37.46,100.31299999999999,-1.813199999999996,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False
383,Run Up,Major Lazer,0.105,0.8029999999999999,203180,0.743,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,0.674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,52.2162902467685,52.2162902467685,0.0,52.2162902467685,52.2162902467685,0.0,52.2162902467685,25.82019623971798,27.2,43.19339598878221,-286.501,193.535,480.036,55.091,-6.518460634547592,-1.577,41.69107718697021,-128.718,176.87400000000002,305.592,27.648000000000003,11.083605170387779,14.197000000000001,42.780720776168344,-195.68900000000002,166.34,362.029,40.824,43.74566980023502,41.361999999999995,29.502465835603978,-88.65100000000001,140.97299999999998,229.624,67.32600000000001,-26.740111633372504,-30.794,35.41164058351399,-128.976,107.2,236.176,0.09,10.991070505287897,12.958,25.75033382024432,-83.762,81.113,164.875,32.775,-1.5177767332549943,-1.7380000000000002,26.70970564195938,-136.83,100.839,237.669,17.34,-13.86490481786134,-14.115,17.664643004162322,-76.311,52.261,128.572,-0.18899999999999997,2.9193254994124564,2.218,19.457468549286133,-88.77799999999999,89.54899999999999,178.327,16.087,-18.006025851938894,-17.533,20.066289869046923,-79.064,54.909,133.97299999999998,-3.489,-3.444447708578143,-2.872,15.166640787002054,-58.763999999999996,43.184,101.948,8.562000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,Safari,J Balvin,0.529,0.7070000000000001,205600,0.6859999999999999,2.72e-06,0,0.127,-4.328,1,0.209,180.08,0.629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,49.29130155440414,49.29130155440414,0.0,49.29130155440414,49.29130155440414,0.0,49.29130155440414,-1.1852901554404145,-0.10300000000000001,42.54897747318047,-116.82799999999999,171.13,287.958,33.28820000000001,-8.97900725388601,-8.488,40.44315994323057,-126.988,98.97,225.958,24.2816,2.3003626943005178,-2.476,50.20302151416143,-174.761,190.157,364.918,43.0214,27.312169948186533,26.463,24.27989198809379,-41.472,108.06200000000001,149.534,48.38780000000001,-8.98838860103627,-10.942,32.840847957208275,-108.488,130.489,238.977,14.358800000000004,-11.637294300518134,-10.511,25.986749795364148,-102.786,47.501999999999995,150.28799999999998,10.3806,-0.4083658031088083,-1.911,30.684159812732997,-91.80799999999999,95.361,187.169,24.766400000000004,-7.554365803108808,-7.162000000000001,18.11431429560244,-54.483000000000004,50.38399999999999,104.867,7.409600000000006,-1.961030051813472,-1.8459999999999999,20.457751652256857,-71.50399999999999,69.57,141.07399999999998,15.449200000000019,-13.721673575129532,-11.81,21.88368902813178,-96.94,51.086000000000006,148.026,4.700800000000002,-1.0022248704663217,-0.7040000000000001,14.44984242760432,-46.933,39.454,86.387,11.251400000000006,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
385,X (feat. Future),21 Savage,0.373,0.835,258880,0.413,0.00133,1,0.101,-9.81,1,0.396,149.004,0.111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,42.778580700256185,42.778580700256185,0.0,42.778580700256185,42.778580700256185,0.0,42.778580700256185,-35.87286678052946,-23.905,71.54377826716016,-266.872,171.13,438.00199999999995,20.414,-33.98738172502135,-34.978,48.68496460236327,-165.532,146.613,312.145,9.142000000000001,-4.955214346712212,-6.725,56.50004765241522,-159.707,268.08799999999997,427.795,38.893,37.5122707087959,35.906,27.05479867522799,-39.938,130.882,170.82,59.07,-12.498499573014517,-11.665,41.68919310512503,-136.834,106.97200000000001,243.806,21.093000000000004,1.9128343296327923,2.978,30.210332972070976,-106.65100000000001,76.145,182.796,29.819000000000003,-17.14040649017933,-16.271,34.11626669680472,-121.212,158.61,279.822,9.715,10.234148590947909,10.231,25.621423840258636,-67.748,83.624,151.372,34.495,-2.305244235695986,-5.2139999999999995,25.964257547441626,-73.929,77.337,151.26600000000005,20.566,-21.90806233988045,-22.122,22.934929956204968,-125.926,52.861999999999995,178.78799999999998,-2.6639999999999997,-7.102878736122972,-6.879,13.479095284290759,-56.508,34.577,91.085,4.145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
386,Bad Things (with Camila Cabello),Machine Gun Kelly,0.21,0.675,239293,0.69,0.0,2,0.287,-4.761,1,0.132,137.817,0.272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,50.38615854922279,50.38615854922279,0.0,50.38615854922279,50.38615854922279,0.0,50.38615854922279,-4.3774487046632125,2.151,63.664660740319746,-207.77599999999998,171.13,378.906,46.7002,-12.817126424870464,-10.376,36.5760463335694,-149.686,122.15700000000001,271.843,16.752800000000004,-14.970530569948187,-16.221,47.384188450792934,-208.50900000000001,406.379,614.888,19.378000000000004,24.252948186528503,24.04,28.25435312212345,-61.04600000000001,111.384,172.43,47.93380000000001,-19.11067979274611,-21.537,30.39903973026677,-131.414,93.962,225.376,1.0476000000000003,6.569830051813471,6.365,25.02436738554574,-96.039,87.039,183.078,28.306200000000004,-3.0057906735751287,-2.008,27.01464790340202,-105.994,108.17,214.16400000000002,17.470000000000002,0.9545492227979272,1.534,17.483169098873493,-53.255,58.208,111.463,15.477400000000005,1.5579844559585492,0.932,19.755216503476753,-66.429,85.603,152.03199999999995,16.569200000000002,-16.05658445595855,-12.909,21.4362306480462,-90.274,55.755,146.029,0.5752000000000048,-6.3472901554404135,-6.766,16.068638514013816,-56.54,53.648999999999994,110.189,6.960400000000003,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False
387,La Bicicleta,Carlos Vives,0.198,0.736,227707,0.964,2.32e-06,0,0.336,-2.147,1,0.129,179.935,0.953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,52.41481238273922,52.41481238273922,0.0,52.41481238273922,52.41481238273922,0.0,52.41481238273922,55.12874671669793,52.431000000000004,41.629124700005015,-91.959,334.79699999999997,426.756,77.934,15.762681988742964,12.5895,41.98130805153429,-98.76799999999999,218.176,316.944,48.75,24.13198030018761,25.066000000000006,43.29976311928613,-129.34799999999998,253.554,382.902,61.897,14.933950281425894,16.692999999999998,29.43915720665023,-62.361999999999995,125.93,188.292,37.763000000000005,-2.6042363977485934,-4.4335,39.91142243259782,-122.946,116.727,239.673,30.569000000000003,-10.119080675422136,-10.3695,25.84097831402939,-93.225,60.83,154.055,12.065,7.906085365853658,6.263999999999999,20.13176655735233,-59.593,96.805,156.39800000000002,22.22,-8.508627579737336,-8.475000000000001,13.441462659927534,-59.556999999999995,37.044000000000004,96.601,2.075,8.46340243902439,6.9935,18.238317810366357,-45.88,73.719,119.599,22.439,-10.903877110694184,-11.1565,23.35631523437076,-83.963,66.314,150.27700000000002,7.102,-1.9855750469043152,-1.4855,16.124371228676342,-53.901,48.108000000000004,102.009,12.873,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
388,Strip That Down,Liam Payne,0.246,0.8690000000000001,204502,0.485,0.0,6,0.0765,-5.595,1,0.0545,106.028,0.527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,48.87115976331361,48.87115976331361,0.0,48.87115976331361,48.87115976331361,0.0,48.87115976331361,19.422665088757398,14.957,60.140184104167005,-244.324,239.55700000000002,483.881,69.91220000000004,-25.449937278106514,-20.768,44.64551038013313,-165.563,95.67299999999999,261.236,10.77940000000001,0.4077278106508868,0.198,60.484544261430095,-240.597,358.967,599.564,45.1974,15.35691124260355,14.307,28.58852906060273,-66.96600000000001,104.50399999999999,171.47,39.79840000000001,-2.043112426035503,-11.860999999999999,44.16303189331372,-157.02700000000002,174.11900000000003,331.146,29.3426,-6.740305325443788,-6.0089999999999995,30.179695401845866,-95.927,93.57799999999999,189.505,19.900600000000004,-2.2508177514792904,-1.165,35.30996014938846,-170.17,131.559,301.72900000000004,23.946200000000008,-5.427469822485207,-6.33,20.409823413517888,-68.781,74.726,143.507,12.278200000000007,5.455269822485207,5.675,23.280737207376234,-79.502,110.29799999999999,189.8,22.427200000000006,-22.76428047337278,-21.594,26.12518508211165,-110.155,59.318999999999996,169.47400000000002,-2.0927999999999933,-6.557772781065087,-6.511,16.673850374265722,-50.666000000000004,47.021,97.68700000000001,7.18260000000001,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
389,Wild Thoughts,DJ Khaled,0.0329,0.6709999999999999,204173,0.672,0.0,0,0.118,-3.094,0,0.0688,97.98,0.632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,50.72564310954064,50.72564310954064,0.0,50.72564310954064,50.72564310954064,0.0,50.72564310954064,42.55918021201414,45.434,69.67024694025035,-252.14700000000002,284.11400000000003,536.261,95.54980000000002,-8.027818610129565,-11.222999999999999,68.37727078038036,-228.886,170.937,399.82300000000004,53.91540000000005,-4.431932862190814,-4.703,56.15773702499207,-275.21299999999997,268.11,543.3230000000002,36.6144,30.082606595995287,31.043000000000003,33.379060306258786,-76.069,131.87,207.939,59.66680000000004,-23.35303651354535,-25.04,38.64426258419139,-151.879,162.256,314.135,2.5074000000000103,-9.971542991755006,-7.084,31.58542571586073,-124.691,66.14399999999999,190.835,16.50180000000001,-1.7404051825677267,-2.8310000000000004,32.532388913838545,-105.804,149.011,254.815,24.647200000000005,-2.732181389870436,-3.656,20.74226821895281,-69.95100000000001,55.746,125.697,14.380800000000004,2.4468009422850416,0.68,23.527103590357747,-115.471,116.891,232.362,19.767600000000012,-15.986994110718491,-14.612,24.272574513016814,-123.85700000000001,40.866,164.72299999999998,3.5176000000000345,-7.944871613663134,-6.5729999999999995,18.065818058132532,-69.181,36.465,105.646,7.257000000000002,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
390,2U,David Guetta,0.23,0.542,194907,0.654,0.0,8,0.241,-5.862,0,0.0537,144.971,0.563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,49.29176775147929,49.29176775147929,0.0,49.29176775147929,49.29176775147929,0.0,49.29176775147929,25.70885946745561,28.7085,73.9319641009752,-287.52299999999997,216.21900000000002,503.74199999999996,88.611,-16.962862426035507,-17.787,36.15529619674369,-127.79299999999999,149.861,277.654,10.498,-24.63987278106509,-23.6675,38.58068028744951,-233.926,174.385,408.311,2.753,31.322075443786982,29.3335,29.27545086882029,-42.967,119.861,162.828,55.985,-26.252371301775145,-29.7085,25.75832719786464,-124.19,94.98700000000001,219.17700000000002,-7.23,-11.304436390532546,-12.020999999999999,27.237534763312198,-78.53699999999999,69.73,148.267,11.819,-2.6812559171597634,-2.335,27.544519354841537,-113.211,127.40799999999999,240.61900000000003,14.94,-3.2059644970414203,-4.18,16.829853680851116,-51.702,73.491,125.193,9.068999999999999,1.8575769230769237,2.722,18.48191783339315,-49.894,71.33800000000001,121.23200000000001,14.850999999999999,-11.320689349112424,-10.352,17.77766026118386,-84.54899999999999,67.12899999999999,151.678,1.9780000000000002,-4.3841272189349105,-3.1915,15.945477607792752,-57.347,50.031000000000006,107.37799999999999,8.142999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,Now Or Never,Halsey,0.1,0.6629999999999999,214802,0.575,3.16e-06,6,0.133,-4.907,0,0.0458,110.04,0.458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,49.347702290076334,49.347702290076334,0.0,49.347702290076334,49.347702290076334,0.0,49.347702290076334,19.5451882951654,24.839000000000002,61.036132242465705,-271.539,172.575,444.11400000000003,57.771,-4.956409669211195,-1.6795,47.4531444065224,-173.75099999999998,150.079,323.8300000000001,32.836999999999996,-13.548581424936387,-12.4585,45.07460428813457,-203.709,395.48900000000003,599.198,16.148,17.920801526717558,17.061500000000002,25.531149111486826,-60.744,106.678,167.422,38.312,-20.379862595419848,-23.476,32.589764939168866,-222.813,92.97399999999999,315.78700000000003,-0.062,-0.9323918575063608,1.2265,29.698436074075328,-86.477,89.87799999999999,176.35500000000005,24.569000000000003,-1.952404580152672,-0.868,26.25456728659396,-111.559,106.021,217.58,15.020999999999999,-5.711424936386769,-5.4830000000000005,16.360236456296807,-64.922,44.083999999999996,109.006,8.33,-1.0084923664122136,-2.8705,20.619903663380484,-63.023999999999994,77.172,140.196,13.467,-10.516450381679391,-10.652,18.033232065013813,-92.40700000000001,52.818999999999996,145.226,3.887,-3.150530534351145,-3.708,12.296770162929265,-35.324,36.545,71.869,6.789,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False
392,Tunnel Vision,Kodak Black,0.0576,0.4970000000000001,268187,0.489,9.91e-05,11,0.122,-7.724,0,0.294,171.85299999999995,0.231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,45.307843471208436,45.307843471208436,0.0,45.307843471208436,45.307843471208436,0.0,45.307843471208436,-7.563613949716138,7.511,59.472321503554014,-196.394,170.05900000000003,366.45300000000003,40.50160000000001,-19.389892944038927,-18.261,46.123126457336,-186.886,118.99700000000001,305.883,16.2336,-5.303883211678833,-9.307,53.59489067614697,-136.922,216.037,352.959,33.6392,6.89688807785888,1.09,31.59151534925301,-74.961,150.471,225.432,31.7874,-18.45700892133009,-20.204,35.39770737790001,-127.296,140.249,267.545,4.3690000000000015,6.826534468775344,7.34,30.172500485590323,-90.01700000000001,78.932,168.949,34.0798,-7.165871046228711,-2.5839999999999996,29.676806362851995,-132.65,84.96799999999999,217.618,14.1634,-10.813000811030008,-9.759,17.388183648841494,-75.671,41.466,117.137,3.8326,-0.5580275750202754,-0.263,21.30447080820669,-83.46600000000001,62.293,145.759,15.737400000000004,-15.962307380373074,-14.448,20.932267149737577,-118.56,80.282,198.842,0.43400000000000094,-5.1530835360908345,-5.8660000000000005,17.81415975526797,-49.316,58.063,107.37899999999999,8.7026,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
393,Make You Feel My Love,Adele,0.91,0.325,212040,0.18,0.000633,10,0.113,-10.647,1,0.0311,72.416,0.0997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,41.564734082396996,41.564734082396996,0.0,41.564734082396996,41.564734082396996,0.0,41.564734082396996,-40.36246816479401,-39.3905,57.810632969151364,-195.972,158.947,354.91900000000004,1.2480000000000144,12.204904494382026,12.094,43.0062698467918,-133.91,121.21600000000001,255.126,43.86360000000002,-12.838874531835206,-15.0705,47.124675839904654,-196.454,180.8,377.254,18.174200000000017,16.455531835205992,14.4295,21.91905249637571,-44.202,86.31700000000001,130.519,32.214200000000005,-12.507990636704118,-18.738,25.699653353764475,-70.95100000000001,98.839,169.79,6.543800000000003,-7.378058052434456,-8.7895,27.03233005711596,-93.611,71.17,164.78099999999998,13.401200000000005,-0.6105337078651687,-2.0595,18.645805315890147,-67.184,127.72200000000001,194.90599999999998,12.452200000000005,-2.9660786516853928,-2.9450000000000003,14.925645486872801,-52.417,44.763999999999996,97.181,9.1948,-5.383252808988765,-4.0945,12.792509164379435,-56.754,43.681000000000004,100.435,4.9178000000000015,-9.690207865168539,-6.0595,21.425562550266182,-106.054,55.001000000000005,161.055,4.6754000000000016,-0.16648501872659202,0.48100000000000004,14.362020367102131,-47.763000000000005,43.321999999999996,91.085,11.4964,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,Hasta el Amanecer,Nicky Jam,0.282,0.8320000000000001,198707,0.608,0.0,6,0.0761,-6.0420000000000025,0,0.0385,94.013,0.589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,48.48711041405269,48.48711041405269,0.0,48.48711041405269,48.48711041405269,0.0,48.48711041405269,27.899977415307397,28.545,36.564000959689395,-73.92,144.54,218.46,56.68480000000001,-6.4116348808030095,-2.246,50.60997130317645,-158.246,172.736,330.982,35.27240000000001,11.04277791718946,10.156,58.91405908958537,-386.788,436.42400000000004,823.212,54.65340000000001,29.76684818067755,30.498,26.74488462391616,-37.295,114.225,151.51999999999995,51.8692,-12.438498117942286,-18.283,41.75173463820312,-119.25,139.593,258.843,22.18920000000005,-23.03645671267252,-24.101999999999997,25.429690075277424,-97.2,91.098,188.298,-2.5727999999999973,-15.501464240903385,-13.854000000000001,26.912524950146533,-115.73100000000001,87.458,203.18900000000002,3.143400000000001,-17.166469259723964,-18.46,18.944785713147038,-63.843999999999994,48.022,111.866,-0.9297999999999941,1.7087176913425344,2.258,20.538775592644747,-73.12,79.473,152.59300000000005,17.185600000000008,-12.86610539523212,-12.186,23.902966077693186,-92.376,54.953,147.329,5.806600000000001,-11.592747804265995,-9.906,20.41117176409339,-72.582,41.078,113.66,5.774000000000001,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
