,Unnamed: 0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre,sv,cr,de,co,dk,at,pa,es,gb,sk,global,nl,br,cl,ec,lt,us,it,be,lu,gr,mx,uy,ca,jp,sg,tr,cz,lv,pe,ch,se,ar,gt,py,pl,ph,nz,fr,fi,hn,ie,do,no,hu,pt,is,bo,au,hk,tw,my,ee
45,45,0.406,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,0.72,251088,0.763,True,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.742,86,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
46,46,0.0231,https://api.spotify.com/v1/audio-analysis/5YEOzOojehCqxGQCcQiyR4,0.5760000000000001,246761,0.777,True,0.0,10,0.366,-5.035,0,0.45799999999999996,145.2,4,https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4,audio_features,spotify:track:5YEOzOojehCqxGQCcQiyR4,0.259,69,Panda,Desiigner,hip hop,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,False
47,47,0.00256,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.7709999999999999,208827,0.696,True,9.71e-06,9,0.179,-6.257999999999999,0,0.0755,116.054,4,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.6559999999999999,94,New Rules,Dua Lipa,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
48,48,0.0533,https://api.spotify.com/v1/audio-analysis/72Q0FQQo32KJloivv5xge2,0.599,288877,0.667,True,0.0,7,0.134,-4.2669999999999995,1,0.0367,80.984,4,https://api.spotify.com/v1/tracks/72Q0FQQo32KJloivv5xge2,audio_features,spotify:track:72Q0FQQo32KJloivv5xge2,0.8170000000000001,34,I'm the One,DJ Khaled,hip hop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
49,49,0.00264,https://api.spotify.com/v1/audio-analysis/2eMwDehkIC1j68U6FA3Eiq,0.732,182707,0.75,True,0.0,11,0.109,-6.3660000000000005,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/2eMwDehkIC1j68U6FA3Eiq,audio_features,spotify:track:2eMwDehkIC1j68U6FA3Eiq,0.401,57,XO TOUR Llif3,Lil Uzi Vert,rap,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
50,50,0.126,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,0.478,186813,0.799,False,0.000106,9,0.76,-3.614,1,0.0638,136.268,4,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,audio_features,spotify:track:4G8gkOterJn0Ywt6uhqbhp,0.17600000000000002,76,Radioactive,Imagine Dragons,rock,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
51,51,0.0186,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,0.757,251467,0.672,False,0.0,0,0.158,-6.524,0,0.0955,111.99600000000001,4,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.382,80,"Me, Myself & I",G-Eazy,rap,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False
52,52,0.0197,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,0.39899999999999997,216120,0.787,False,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,audio_features,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.5720000000000001,72,Chandelier,Sia,pop,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
53,53,0.0861,https://api.spotify.com/v1/audio-analysis/25khomWgBVamSdKw7hzm3l,0.35600000000000004,242253,0.5670000000000001,False,0.0,0,0.13699999999999998,-7.011,0,0.0798,135.553,5,https://api.spotify.com/v1/tracks/25khomWgBVamSdKw7hzm3l,audio_features,spotify:track:25khomWgBVamSdKw7hzm3l,0.109,77,The Hills,The Weeknd,rap,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
54,54,0.052000000000000005,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,0.7509999999999999,235493,0.768,True,0.0,1,0.0848,-7.0889999999999995,1,0.0346,120.084,4,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.8809999999999999,74,Sugar,Maroon 5,pop,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False
55,55,0.0905,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,0.648,220781,0.532,False,0.0,0,0.0831,-6.597,1,0.0746,99.98299999999999,4,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,audio_features,spotify:track:12GEpg2XOPyqk03JZEZnJs,0.48700000000000004,76,It Ain’t Me (with Selena Gomez),Kygo,electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,56,0.621,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,0.728,217707,0.563,True,0.0,1,0.179,-8.052999999999999,0,0.134,100.01700000000001,4,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,audio_features,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.35200000000000004,75,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,pop,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False
57,57,0.0578,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,0.737,245653,0.452,False,1.4800000000000002e-05,0,0.187,-8.366,1,0.0534,117.962,4,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,audio_features,spotify:track:2y5aJvzXhHPA94U5GFAcXe,0.096,80,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,r&b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,58,0.013000000000000001,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693,0.56,True,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86,88,That's What I Like,Bruno Mars,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
59,59,0.133,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,0.6940000000000001,201122,0.7120000000000001,True,0.0,7,0.21100000000000002,-3.923,0,0.046,98.022,4,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,audio_features,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.799,80,Lush Life,Zara Larsson,electronic,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False
60,60,0.147,https://api.spotify.com/v1/audio-analysis/42ftjU4cTN5UTRksyqBKZJ,0.7709999999999999,218440,0.76,True,0.0,4,0.053,-5.459,0,0.0514,119.0,4,https://api.spotify.com/v1/tracks/42ftjU4cTN5UTRksyqBKZJ,audio_features,spotify:track:42ftjU4cTN5UTRksyqBKZJ,0.8809999999999999,20,Cake By The Ocean,DNCE,pop,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False
61,61,0.24600000000000002,https://api.spotify.com/v1/audio-analysis/1ip2IGDWMrUmlaepEbWlL8,0.255,250267,0.652,False,0.0,5,0.11900000000000001,-5.909,0,0.0614,189.63299999999998,4,https://api.spotify.com/v1/tracks/1ip2IGDWMrUmlaepEbWlL8,audio_features,spotify:track:1ip2IGDWMrUmlaepEbWlL8,0.281,63,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,house,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False
62,62,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,True,0.0,6,0.113,-5.355,1,0.0393,74.98899999999999,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.5660000000000001,83,Ride,Twenty One Pilots,punk,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False
63,63,0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,True,0.0,4,0.45399999999999996,-5.88,0,0.0409,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.168,83,In the Name of Love,Martin Garrix,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
64,64,0.0606,https://api.spotify.com/v1/audio-analysis/7fJtPlEZKxu6gvkfBFc5tW,0.804,263373,0.65,True,7.049999999999999e-05,7,0.102,-7.79,1,0.11800000000000001,117.984,4,https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW,audio_features,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,0.397,68,Too Good,Drake,hip hop,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False
65,65,0.0649,https://api.spotify.com/v1/audio-analysis/1fh2TfUOtOoXEE8qQynYEC,0.6629999999999999,257280,0.7120000000000001,False,0.0,1,0.11900000000000001,-4.945,0,0.0381,122.014,4,https://api.spotify.com/v1/tracks/1fh2TfUOtOoXEE8qQynYEC,audio_features,spotify:track:1fh2TfUOtOoXEE8qQynYEC,0.48,21,Counting Stars,OneRepublic,rap,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False
66,66,0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.49200000000000005,251034,0.275,True,0.0,6,0.10099999999999999,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,84,"i hate u, i love u (feat. olivia o'brien)",gnash,r&b,False,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False
67,67,0.0291,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,0.6409999999999999,258343,0.922,False,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.847,83,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,rap,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,True
68,68,0.0373,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,0.65,226160,0.728,True,0.0,6,0.32799999999999996,-5.914,0,0.23199999999999998,159.167,4,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.619,77,Side To Side,Ariana Grande,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
69,69,0.455,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,0.56,212424,0.5920000000000001,True,0.0,9,0.297,-6.9510000000000005,1,0.0544,112.684,4,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,audio_features,spotify:track:2mCF8L0brIs88eH6Kf2h9p,0.564,71,Fast Car,Jonas Blue,electronic,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False
70,70,0.198,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.627,220293,0.812,True,0.0,6,0.212,-4.215,1,0.0358,123.071,4,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.504,87,Congratulations,Post Malone,rap,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
71,71,0.162,https://api.spotify.com/v1/audio-analysis/0am001WwFBVGDGLwRh3ixi,0.799,227833,0.586,False,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,https://api.spotify.com/v1/tracks/0am001WwFBVGDGLwRh3ixi,audio_features,spotify:track:0am001WwFBVGDGLwRh3ixi,0.5489999999999999,58,Rather Be (feat. Jess Glynne),Clean Bandit,electronic,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
72,72,0.0435,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,0.713,226739,0.802,True,0.0037700000000000003,4,0.309,-7.055,1,0.0561,100.001,4,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.34299999999999997,78,Roses,The Chainsmokers,house,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False
73,73,0.11699999999999999,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,0.584,202747,0.7,True,0.0,11,0.0939,-4.275,1,0.0456,124.944,4,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,audio_features,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.43799999999999994,79,PILLOWTALK,ZAYN,r&b,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False
74,74,0.23,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,0.499,175200,0.73,False,0.00018,3,0.37799999999999995,-2.8310000000000004,1,0.0367,90.05799999999999,4,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,audio_features,spotify:track:3LlAyCYU26dvFZBDUIMb7a,0.381,75,Demons,Imagine Dragons,rock,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False
